id,title,release_date,vote_average,overview,genre_ids,year,month
14696,Contos da Lua Vaga,1953-03-26,8.002,"No Japão do século 16, os camponeses Genjuro e Tobei vendem as suas panelas de barro para um grupo de soldados numa vila próxima, desafiando a advertência de um sábio local contra a tentativa de lucrar com a guerra. A busca de Genjuro por riquezas e a misteriosa Lady Wakasa, assim como o desejo de Tobei de se tornar um samurai, correm o risco de destruir tanto a si quanto as suas esposas, Miyagi e Ohama.","[14, 18, 9648]",1953,3
400928,Um Laço de Amor,2017-04-07,8.0,"Frank, um homem solteiro, cria sozinho sua sobrinha Mary, uma criança-prodígio. Quando a garota se destaca na escola por causa de suas habilidades com a matemática, a avó dela planeja um futuro que pode separá-la do tio.","[18, 35]",2017,4
264644,O Quarto de Jack,2015-10-16,7.998,"Joy e seu filho Jack vivem isolados em um quarto. O único contato que ambos têm com o mundo exterior é a visita periódica do Velho Nick, que os mantém em cativeiro. Joy faz o possível para tornar suportável a vida no local, mas não vê a hora de deixá-lo. Para tanto, elabora um plano em que, com a ajuda do filho, poderá enganar Nick e retornar à realidade.","[18, 53]",2015,10
140420,O Avião de Papel,2012-11-02,7.997,"Nova York, Estados Unidos. Ao ir para o trabalho, um homem se interessa por uma jovem que vê na estação de trem. Entretanto, não consegue falar com ela. Ao chegar ao escritório, ele a vê no prédio ao lado. Sem conseguir chamar sua atenção, ele passa a fazer aviões de papel com o material do trabalho e tenta acertá-los bem na janela do escritório em que ela está, em uma tentativa desesperada para que ela possa, enfim, notá-lo.","[16, 10751, 10749]",2012,11
947,Lawrence da Arábia,1962-12-11,7.997,"Graças ao seu conhecimento dos beduínos, o oficial britânico T.E. Lawrence é enviado à Arábia para encontrar o príncipe Faisal e servir de ligação entre árabes e ingleses na luta contra os turcos. Com a ajuda do nativo xerife Ali, Lawrence se rebela contra as ordens de seus superiores e enfrenta uma jornada através do deserto para atacar um porto turco bem protegido.","[12, 36, 10752]",1962,12
526702,Beleza Negra: Uma Amizade Verdadeira,2020-11-27,7.996,"Jo Green é uma adolescente que lida com a perda de seus pais e cria um vínculo com a égua ""Beleza Negra"" através de diferentes capítulos da vida, desafios e aventuras.",[18],2020,11
838240,Meu Amigo Robô,2023-12-06,7.995,"Dog mora em Nova York e, cansado de ficar sozinho, um dia ele decide comprar um robô para ser seu amigo. Eles se tornam amigos inseparáveis, até que Dog é obrigado a tomar uma dificil decisão.","[16, 18, 35, 878]",2023,12
595,O Sol é Para Todos,1962-12-20,7.995,"Scout Finch, de 6 anos, e seu irmão mais velho, Jem, vivem na pacata Maycomb, Alabama, passando a maior parte do tempo com seu amigo Dill e espionando seu vizinho recluso e misterioso, Boo Radley. Quando Atticus, seu pai viúvo e um advogado respeitado, defende um homem negro chamado Tom Robinson contra acusações forjadas de estupro, o julgamento e os eventos seguintes expõem as crianças aos males do racismo e dos estereótipos.",[18],1962,12
515001,Jojo Rabbit,2019-10-18,7.994,"Jojo é um garoto alemão solitário que descobre que sua mãe está escondendo uma garota judia no sótão. Ajudado apenas por seu amigo imaginário, Adolf Hitler, Jojo deve enfrentar seu nacionalismo cego enquanto a Segunda Guerra Mundial prossegue.","[35, 10752, 18]",2019,10
568160,O Tempo com Você,2019-07-19,7.993,"O estudante Hodaka foge de sua casa em uma ilha periférica e se muda para Tóquio, onde faz amizade com Hina. Ela tem um poder que deixa Hodaka impressionado: Hina pode controlar o clima","[16, 18, 14, 10749]",2019,7
20453,3 Idiotas,2009-12-23,7.993,"Farhan e Raju partem em busca de seu amigo e colega de faculdade há muito desaparecido, Rancho. No decorrer desta aventura, serão confrontados com uma antiga aposta esquecida, um casamento que terão de entrar de penetras e um funeral que não correrá como planejado.","[18, 35]",2009,12
15,Cidadão Kane,1941-09-05,7.993,"O magnata da imprensa Charles Foster Kane é tirado de sua mãe ainda menino e colocado sob a tutela de um rico industrial. Como resultado, cada movimento bem-intencionado, tirânico ou autodestrutivo que ele faz pelo resto da vida parece ser, de alguma forma, uma reação a esse evento profundamente traumático.","[9648, 18]",1941,9
780,O Martírio de Joana D'Arc,1928-04-21,8.0,"França, século XV, Joana de Domrémy, filha do povo, resiste bravamente a ocupação de seu país. É presa, humilhada, torturada e interrogada de maneira impiedosa por um tribunal eclesiástico, que a levou, involuntariamente, a blasfemar.","[18, 36]",1928,4
524,Cassino,1995-11-22,7.992,"No início dos anos 70, em Las Vegas, Sam ""Ace"" Rothstein é escolhido pelos seus chefes para dirigir o Cassino Tangiers. No início, ele é um grande sucesso no cargo, mas com o passar dos anos, problemas com o seu executor Nicky Santoro, a sua ex-mulher Ginger, o seu ex-vigarista Lester Diamond e um punhado de políticos corruptos colocam Sam em perigo cada vez maior.","[80, 18]",1995,11
3175,Barry Lyndon,1975-12-18,7.991,Um trapaceiro irlandês conquista o coração de uma viúva rica e assume a posição aristocrárica do seu falecido marido na Inglaterra do século 18.,"[18, 10749, 10752, 36]",1975,12
339877,"Com Amor, Van Gogh",2017-06-22,7.99,"Um ano após o suicídio de Vincent Van Gogh, Armand Roulin encontra uma carta por ele enviada ao irmão Theo, que jamais chegou ao seu destino. Após conversar com o pai, carteiro que era amigo pessoal de Van Gogh, Armand é incentivado a entregar ele mesmo a correspondência. Desta forma, ele parte para a cidade francesa de Arles na esperança de encontrar algum contato com a família do pintor falecido. Lá, inicia uma investigação junto às pessoas que conheceram Van Gogh, no intuito de decifrar se ele realmente se matou.","[16, 18, 9648, 36]",2017,6
13223,Gran Torino,2008-12-12,7.99,"Walt Kowalski é um inflexível veterano da Guerra da Coréia, agora aposentado. Para passar o tempo ele faz consertos, bebe cerveja e vai mensalmente ao barbeiro. Sua vida é alterada quando passa a ter como vizinhos imigrantes hmong, vindos do Laos. Ressentido e desconfiando de todos, Walt apenas deseja passar o tempo que lhe resta de vida. Até que Thao, seu tímido vizinho adolescente, é obrigado por uma gangue a roubar o carro do veterano, um Gran Torino retirado da linha de montagem pelo próprio.",[18],2008,12
8422,Rocco e Seus Irmãos,1960-10-07,7.99,"A história da Família Parondi, através da matriarca Rosaria e seus filhos Rocco, Simone, Ciro e Luca. Depois da morte do marido, eles saem de sua cidadezinha e vão tentar a sorte em Milão. Lá, a família de imigrantes vai sofrer grandes golpes. Rocco e Simone tentam a sorte no boxe e se apaixonam pela mesma mulher, a prostituta Nadia.","[18, 10749]",1960,10
205596,O Jogo da Imitação,2014-11-14,7.989,"Em 1939, a recém-criada agência de inteligência britânica MI6 recruta Alan Turing, um aluno da Universidade de Cambridge, para entender códigos nazistas, incluindo o ""Enigma"", que criptógrafos acreditavam ser inquebrável. A equipe de Turing, incluindo Joan Clarke, analisa as mensagens de ""Enigma"", enquanto ele constrói uma máquina para decifrá-las.","[36, 18, 53, 10752]",2014,11
11658,A Irmandade da Guerra,2004-02-05,7.989,"Jin-tae, um sapateiro, trabalha incansavelmente para poder pagar a faculdade de seu irmão mais novo Jin-seok, entretanto, seus desejos e sonhos são colocados de lado quando os dois são forçados a entrar no exército contra suas vontades. No momento crucial da batalha, o destino intervém, forçando seus laços de fé, amor e confiança a serem testados diversas vezes.","[28, 12, 18, 36, 10752]",2004,2
19426,Noites de Cabíria,1957-10-03,7.987,"Cabiria é uma prostituta baixinha e elétrica que vaga pelas ruas de Roma procurando o verdadeiro amor. Após ter tentado tudo, inclusive ajuda divina, ela acha seu pretendente dos sonhos no local e hora mais inapropriados. Mas, seria ele tão perfeito assim?",[18],1957,10
12761,Sonata de Outono,1978-10-08,7.987,"Após ter sido uma mãe ausente por anos, Charlotte, uma renomada pianista, vai até a casa de sua filha Eva para lhe fazer uma visita. Ela se surpreende ao encontrar sua outra filha, Helena, que tem problemas mentais. Eva tirou Helena da instituição que Charlotte a havia internado para cuidar dela em casa. A tensão entre mãe e filha começa a crescer devagar até elas colocarem tudo em panos limpos, dizendo tudo que sempre gostariam de dizer.",[18],1978,10
11778,O Franco Atirador,1978-12-08,7.985,"Um grupo de amigos da classe trabalhadora decide alistar-se no exército durante a Guerra do Vietnam e descobrem que é um caos infernal - não a nobre aventura que imaginavam. Antes de partirem, Steven casou-se com a namorada grávida - e Michael e Nick estavam apaixonados pela mesma mulher. Mas os três são homens diferentes quando regressam.","[18, 10752]",1978,12
530915,1917,2019-12-25,7.984,"Os cabos Schofield e Blake são jovens soldados britânicos durante a Primeira Guerra Mundial. Quando eles são encarregados de uma missão aparentemente impossível, os dois precisam atravessar território inimigo, lutando contra o tempo, para entregar uma mensagem que pode salvar cerca de 1600 colegas de batalhão.","[10752, 36, 18, 28]",2019,12
455661,Num piscar de Olhos,2017-06-01,7.984,"Um jovem estudante se vê obrigado a sair do armário pelo seu próprio coração que, literalmente, sai do peito para correr em busca do menino dos seus sonhos. Ansiosos?","[16, 10749, 35]",2017,6
449176,"Com Amor, Simon",2018-02-16,7.983,"Aos 17 anos, Simon Spier aparentemente leva uma vida comum, mas sofre por esconder um grande segredo: nunca revelou ser gay para sua família e amigos. E tudo fica mais complicado quando ele se apaixona por um dos colegas de escola, anônimo, com quem troca confidências diariamente via internet.","[35, 18, 10749]",2018,2
429210,Bingo: O Rei das Manhãs,2017-08-24,8.0,"Augusto Barreto, um artista que sempre sonhou com seu lugar sob os holofotes, finalmente tem sua grande chance ao se tornar Bingo, um palhaço apresentador de um programa infantil de televisão que é sucesso absoluto. Porém, uma cláusula no contrato não o permite revelar quem é o homem por trás da máscara, produzindo em Augusto a frustração de ser o homem anônimo mais famoso do Brasil. Uma surreal história sobre a busca de um homem pelo reconhecimento, mas que gerou uma frustração que o levou a se envolver com o álcool e com as drogas nos bastidores do programa.","[35, 18]",2017,8
962,Em Busca do Ouro,1925-07-13,7.982,"No Alasca, Carlitos tenta a sorte como garimpeiro em meio a corrida do ouro de 1898. Lá ele conhece o gorducho McKay, com quem cria bastante confusão após uma tempestade de neve, e se apaixona pela linda dançarina Georgia.","[12, 35, 18]",1925,7
337404,Cruella,2021-05-26,7.981,"Na Londres dos anos 70 em meio à revolução do punk rock, Estella, uma garota inteligente e criativa determinada a fazer um nome para si através de seus designs. Ela faz amizade com uma dupla de jovens ladrões e, juntos, constroem uma vida para si nas ruas de Londres. Um dia, o talento de Estella para a moda chama a atenção da Baronesa Von Hellman, uma lenda fashion que é devastadoramente chique e assustadora. Mas o relacionamento delas desencadeia um curso de eventos e revelações que farão com que Estella abrace seu lado rebelde e se torne a Cruella má, elegante e voltada para a vingança.","[35, 80, 12]",2021,5
51822,Amar te duele,2002-11-08,7.98,"Dois adolescents de diferentes classes sociais se conhecem em um luxuoso shopping e se apaixonam. Em sua apaixonada luta por esse amor impossível, eles se tornam vítimas de dois mundos opostos. Direcionado à juventude atual e mostrando situações e problemas comuns, o filme pretende provar que o amor ainda existe e que pode enfrentar qualquer preconceito.","[18, 10749]",2002,11
19542,Os Sapatinhos Vermelhos,1948-09-06,8.0,"No árduo mundo do balé, as garotas e dançarinos do empresário Boris Lermontov não têm folga: sua vida deve ser devotada à dança se eles quiserem continuar na carreira. A jovem bailarina Victoria Page é uma promessa, e após o sucesso do espetáculo ""Red Shoes"", parece que ela terá o mundo a seus pés, até se envolver com o compositor Julian Craster, a contragosto de Lermontov.","[18, 10749]",1948,9
906126,A Sociedade da Neve,2023-12-15,7.979,"Em 13 de outubro de 1972, o voo 571 da Força Aérea Uruguaia, fretado para levar um time de rúgbi ao Chile, cai em uma geleira no coração da Cordilheira dos Andes.","[18, 36]",2023,12
640,Prenda-Me se For Capaz,2002-12-16,7.978,"Frank Abagnale Jr. já foi médico, advogado e co-piloto, tudo isso com apenas 18 anos. Mestre na arte do disfarce, ele aproveita suas habilidades para viver a vida como quer e praticar golpes milionários, que fazem com que se torne o ladrão de banco mais bem-sucedido da história dos Estados Unidos com apenas 17 anos. Mas em seu encalço está o agente do FBI Carl Hanratty, que usa todos os meios que tem ao seu dispor para encontrá-lo e capturá-lo.","[18, 80]",2002,12
